Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
918fff3dc458e2c0f79ea16ae5678019b5b823924cdd132ffac3e19cf8ac6f26,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.708846,53.328253,On or near HALTON LODGE AVENUE,E01012396,Halton 013B,Unable to prosecute suspect
e5337583865e9a1106b10d3d992e5a5928585d88b1a789b1db397079fec4dacf,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.460479,53.091659,On or near CLYDE GROVE,E01018496,Cheshire East 039C,Investigation complete; no suspect identified
14e765e010c1eb677366c4937aaf7ccee04a897957a90fe6bc5b907ba12a9617,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.580319,53.386799,On or near RIVERSIDE CLOSE,E01012480,Warrington 017B,Unable to prosecute suspect
a46073938a7e5ad26300cba64f3f2e0116736502737c307622e90d41582d91da,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.881839,53.198897,On or near SOUTH AVENUE,E01018361,Cheshire West and Chester 033D,Offender given a drugs possession warning
41ed35059e8a16797af634b9ede697194ed21f025b8e102dd21a724970b33db4,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.595079,53.396209,On or near Petrol Station,E01033300,Warrington 018F,Unable to prosecute suspect
a9b8aa2b9de7b4bf21f178078051c1ae0bb5e00f53479db1c18144b276189364,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.726830,53.373961,On or near SYCAMORE AVENUE,E01012368,Halton 003A,Unable to prosecute suspect
22030638912f03d10896b796d5fca97bf32c6eda7be8ffe914d97091d73f4807,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.910144,53.275011,On or near CAVELL DRIVE,E01018538,Cheshire West and Chester 010B,Unable to prosecute suspect
4bcdd3f826c02f47bb15f9ca549c34ffaf7e14fac1526885aaa88ae94c65a744,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.576733,53.382960,On or near BEATRICE STREET,E01012511,Warrington 017E,Unable to prosecute suspect
0ff9b4c5d121cf33f4d9dbedf7f27388fc1fb5d6d9ae197bd0d7b295a4fccbe5,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.948937,53.283005,On or near HIGHFIELD ROAD,E01018531,Cheshire West and Chester 009D,Unable to prosecute suspect
cffdd23d5811b092253b46f7789af4db8b9f0a84b5a52f8d89c4f1a606ecbb7b,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.888865,53.196948,On or near GLOUCESTER STREET,E01018327,Cheshire West and Chester 033B,Unable to prosecute suspect
b5f584dc091860473572233b521ec701683801ac9b5bf477caa3697a357a45d2,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.541598,53.188418,On or near Pedestrian Subway,E01018739,Cheshire West and Chester 040C,Unable to prosecute suspect
be335e97a42daff6e981276d066ff79e60a6d6a1cb1593c9016ea6d2e81aee1c,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.596475,53.415366,On or near CHILTERN AVENUE,E01012537,Warrington 006D,Unable to prosecute suspect
b992d3c98d6c267cf6f58caf2ed846fdfce1793ec1792931f4e05476d9c08635,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.868393,53.083898,On or near KINGFISHER CLOSE,E01018339,Cheshire West and Chester 047A,Unable to prosecute suspect
8627d1100bd844bb895c654ccc7d0d0c15157fca1ceef40a70ec61eced35ffd6,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.900184,53.274880,On or near CORONATION ROAD,E01018521,Cheshire West and Chester 011A,Unable to prosecute suspect
c2398b716c7a1b5f60bcc37dd61a3bbb203f1962b10ce256ae277db11e09ca5e,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.508272,53.263244,On or near Petrol Station,E01018714,Cheshire West and Chester 018B,Investigation complete; no suspect identified
fe7172171a517f999344228f48deeb9ff47324e6b4491d38cefb4e7894fdfd0a,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.594363,53.410649,On or near ARMOUR AVENUE,E01012520,Warrington 011C,Unable to prosecute suspect
dc7f18ec2c80b77db9bade0574024dfbdd280a76b36c5aadd358c1a63cfe53cc,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.765764,53.379173,On or near HAMBLETON CLOSE,E01012423,Halton 002E,Investigation complete; no suspect identified
6d70e63a4d90c245751ae7a2c51dbe12fc67cec627e2a9695d1c765fcdc0b113,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.765764,53.379173,On or near HAMBLETON CLOSE,E01012423,Halton 002E,Unable to prosecute suspect
bf29391ba41a5b93db6bb42ef3620f33aae609145744802c6e5d0a84fb9f045a,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.205463,53.349841,On or near Supermarket,E01018593,Cheshire East 004C,Investigation complete; no suspect identified
68af82b785b8430c848b52fbb5c1f61ea1508abe6b638a65092fd4163d3669a2,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.214757,53.345824,On or near SOUTH ACRE DRIVE,E01018595,Cheshire East 004E,Unable to prosecute suspect
acc91bea36c78ddb0f81c35f331f506073be28da91faa52e9c9cf59c0eae6cbf,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.156607,53.266868,On or near SUFFOLK CLOSE,E01018618,Cheshire East 015B,Unable to prosecute suspect
cdcf77ae9cbdf82a72cb7aa2e9cebe60695089de095dccddcca84278962fda2a,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.883588,53.197293,On or near HOOLE WAY,E01032930,Cheshire West and Chester 033E,Unable to prosecute suspect
3c3492a626ea28b445ee46099fd6d58f93642632d8317ca084f05cc28a4cf69f,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.156607,53.266868,On or near SUFFOLK CLOSE,E01018618,Cheshire East 015B,Unable to prosecute suspect
bfa6416a41935127252c4ced46c9b8706a2abedce0bf4bfcb31dbb9947b46d57,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.567748,53.051643,On or near CHAPEL LANE,E01018444,Cheshire East 049A,Investigation complete; no suspect identified
b234ea5ef1b4060deafe2ed2ff429f1cea4b0afeec52813751099ec45724b9c9,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.626439,53.410826,On or near PENDINE CLOSE,E01012563,Warrington 010A,Unable to prosecute suspect
f116815f6d8e0907987a89963f618d321018355287416dfe5d2c4b3c68bb864a,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.729772,53.370194,On or near APPLETON VILLAGE,E01012367,Halton 007A,Unable to prosecute suspect
c9da39858f88638d8935a3c930c4c7aabe9d4e65c314463cc7d378359b82d68e,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.557753,53.367437,On or near BROUGHTON CLOSE,E01012489,Warrington 022D,Suspect charged
e4a772df1ce5f37f3f9d44a170b3e8400bbb8f8affdc3da069799f23ed1b9c34,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.516537,53.421429,On or near PHEASANT CLOSE,E01012466,Warrington 005D,Suspect charged
77af8431f992cbe664858a4529c97c1226cc525a23a2f5402a381c100a730689,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.603741,53.428040,On or near BROWNING DRIVE,E01012468,Warrington 003B,Unable to prosecute suspect
6c3c8c9935ba9b27bce55418b2902eb94d0af10d4263dd56e3e5281354f0ee90,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.902071,53.209928,On or near Sports/Recreation Area,E01018374,Cheshire West and Chester 028C,Unable to prosecute suspect
575a07020dfd46ea8dae54a1c323b24c8eb3995e4a02d4c85fe1e018b1eb2d6c,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.526654,53.414508,On or near Shopping Area,E01012459,Warrington 005A,Investigation complete; no suspect identified
543bd45d2764b44db2dbaabc3ead9c87c197490e79cd5ac526acc4430e3b666c,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.204511,53.163433,On or near ROE STREET,E01018400,Cheshire East 026C,Unable to prosecute suspect
9fc948895a225ef1102ca7c4f75fed48782c66a29565ada58993bb046c54dbb1,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.902071,53.209928,On or near Sports/Recreation Area,E01018374,Cheshire West and Chester 028C,Unable to prosecute suspect
0cc226262101d42a3f16757ff2aaefece95a2a89175bd59f122b40d52799c410,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.602506,53.402419,On or near CALGARTH AVENUE,E01012455,Warrington 013C,Suspect charged
1ff5fd0c3f76d3d6e62858a6a53ef42955e7ee49eb70aab09c4ff66131260048,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.528568,53.065883,On or near DORFOLD DRIVE,E01033373,Cheshire East 050F,Unable to prosecute suspect
561fe809995d3d14141c99cfb49846e85862eaefb51953f7f29fdeada14385e5,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.924956,53.278277,On or near WAVERTON ROAD,E01018522,Cheshire West and Chester 010A,Unable to prosecute suspect
ff4752fb5552fc7a7f92e8cf8c0b8e7b8db8e661a5a225cb940193e25c326e65,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.584572,53.398778,On or near MARSH HOUSE LANE,E01033303,Warrington 017G,Investigation complete; no suspect identified
3f34c32e04349c4c2a943fb3b7463db10c1def00832de72d8a1c9f699a30b04d,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.373331,53.304589,On or near KING STREET,E01018606,Cheshire East 010C,Unable to prosecute suspect
b42edd801592ec7849885c84060e3f883bd83a93847dc0dff9744685217d6e44,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.373331,53.304589,On or near KING STREET,E01018606,Cheshire East 010C,Unable to prosecute suspect
b4ebe5e83bdcd973b1ab5440d5c4e0db0e40a809daf8673a0be6663acb44c26d,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.373331,53.304589,On or near KING STREET,E01018606,Cheshire East 010C,Unable to prosecute suspect
ea831cc0a06de80c58efa353471899d0e0e70f36ab031c440778dbeea1bd8b2f,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.659618,53.428823,On or near HERBERT STREET,E01012470,Warrington 003D,Unable to prosecute suspect
4f2fb791fd98b9f9dac04d01cd6db0f7539d27d5d917ab26bb61c09e8ed9b71c,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.134598,53.262230,On or near WILLERBY CLOSE,E01018622,Cheshire East 018A,Local resolution
1ce7c69f665ca7c19308d5357da1c2495239a76127e0e22f5b45976bf55a0091,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.124629,53.257333,On or near WOOD STREET,E01018624,Cheshire East 018C,Unable to prosecute suspect
a13ba272a0d8f772cc9cca5a162b33049b7e8212ac29828de4b377af5164245e,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.703431,53.322199,On or near PARKERS COURT,E01012408,Halton 013F,Unable to prosecute suspect
e26f6ec3fad4aa2ef2fbdbc316e431226533ace020a918606412369550306b47,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.518390,53.421610,On or near REDSHANK LANE,E01012466,Warrington 005D,Unable to prosecute suspect
b1205b0b33ba91364eeca708f3dadc59d17071b0023e4d9da065714c2a201f4a,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.584883,53.390759,On or near ORCHARD STREET,E01012480,Warrington 017B,Unable to prosecute suspect
1cb5a7194cc7c4fe32cdac95a398bfc88281e6f026f1be2c3868ca4cb8cbe4a5,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.900262,53.281450,On or near HIGHFIELD ROAD NORTH,E01018519,Cheshire West and Chester 007A,Unable to prosecute suspect
66e9f79e3161aec52aab8b0cf5b430b1d20ee5f785f0e9fd6599ff43a93607e8,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.105036,53.299266,On or near ADLINGTON ROAD,E01018575,Cheshire East 013A,Suspect charged
4d4027d6e0303ba905ef82dbc071d70043d3bb069bbb73c87af84d053e2c4cfd,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.720491,53.335931,On or near ALEXANDRA GROVE,E01012405,Halton 011E,Unable to prosecute suspect
0e80dc5c4a7db667a332253dba582a40f4aba692cea4d9e12f41b1494bde9da8,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.711423,53.327024,On or near GRANGEWAY,E01012396,Halton 013B,Investigation complete; no suspect identified
285b7f1d94ef91bc4b97aa3ed2bc2d6d0322362cab3d211a4e877cf101ac448b,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.600970,53.386265,On or near Police Station,E01033302,Warrington 018G,Unable to prosecute suspect
46e55f7c822347af85fbdf7f067e8bf64fbd3e7ac1b00394a3c33e4b784f6316,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.703431,53.322199,On or near PARKERS COURT,E01012408,Halton 013F,Unable to prosecute suspect
6dc155b1d43d4030ed4b085f0ba37f28be9e895a020ffd7fd84b95fd0d7a215e,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.602294,53.401261,On or near HAWTHORNE STREET,E01012454,Warrington 013B,Investigation complete; no suspect identified
fd65c22f30ed9a40e256c84a27555a48864f1d47d44ba4f5ce32c08121852996,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.860304,53.188016,On or near KINGSLEY ROAD,E01018319,Cheshire West and Chester 036A,Unable to prosecute suspect
70327ab0fb5d3eb4a3de3646300878831778648eb47c5dc852032edbf4e8ba0f,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.408883,53.328436,On or near Sports/Recreation Area,E01018648,Cheshire East 007C,Investigation complete; no suspect identified
293171d4c60e1348c37b51c54d30433235571e7c267bf96b9a50fdcbbd2090c5,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.232764,53.326168,On or near Shopping Area,E01018602,Cheshire East 006C,Investigation complete; no suspect identified
251ae6b0072e4ec08f61898d38491ce045966e4aa343528db386655ec7008954,2020-08,Cheshire Constabulary,Cheshire Constabulary,-3.063349,53.281096,On or near LEAMINGTON CLOSE,E01018545,Cheshire West and Chester 006D,Unable to prosecute suspect
576ea53f9fb346d2021be6768da50c1179ecde812501bd9747d7b7555acb411a,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.503013,53.258395,On or near VICARAGE ROAD,E01018717,Cheshire West and Chester 021D,Unable to prosecute suspect
eb4fff06ffd20c6526c5aa64da66950f122c255bcf9c8ca88556d4e3e6dd4d39,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.903713,53.285775,On or near FROSTS MEWS,E01018563,Cheshire West and Chester 007D,Unable to prosecute suspect
0a65c94f33e33a2ebdb443c3a32ae0612beb166baed84000f695dbdbec257e7a,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.155236,53.269270,On or near EAGLAIS WAY,E01018620,Cheshire East 015D,Unable to prosecute suspect
4586c07ec23bc1ecf9b45b8b037b8b7cb8b6ef2b3b62ac726ba0bd2fae981f29,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.707621,53.325015,On or near CRANAGE CLOSE,E01012408,Halton 013F,Unable to prosecute suspect
26e532a73d0c59cc5c8b404bd232d2e2c2a9d3b7408a9cd4d06b5fcea2972c36,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.447318,53.183092,On or near MANOR CRESCENT,E01018426,Cheshire East 024C,Unable to prosecute suspect
9753ef25fc712c7183dc784348fa0d606d4104c29443a210278a9abc6539ed62,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.565500,53.411068,On or near BLENHEIM CLOSE,E01012545,Warrington 008E,Unable to prosecute suspect
fd64ff77251dbd240935f320487edb8568c2157b478c7fcd3e81967ee5e645bf,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.587777,53.409774,On or near COSSACK AVENUE,E01012521,Warrington 008A,Unable to prosecute suspect
651cd5bbd59ed4b4418bb37b020d14d802978ae216f9ea804a89a08481817b4e,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.888680,53.188023,On or near ALBION STREET,E01018326,Cheshire West and Chester 034A,Investigation complete; no suspect identified
a099b602af3a5b1065867142ace8a58614fd20159086bb70bd3e7ac8c870e970,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.556626,53.382400,On or near SEABURY STREET,E01012504,Warrington 020A,Unable to prosecute suspect
8302a8fd4183f01cdf09f48f5a1a0cb9ba246abba8f51460411d2361d16acf4e,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.536974,53.425195,On or near MARLOW CLOSE,E01012464,Warrington 004D,Unable to prosecute suspect
fd7acf08e5d6ee34400e9bdf7ca9a08a188f06adc60013c02a3a7b5318cddc1f,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.217934,53.170618,On or near Shopping Area,E01018393,Cheshire East 022A,Investigation complete; no suspect identified
22d69f40acb020b720e11d5c4ce3e9ecbbbdbbd5a0ab4829bf0fd4bde0be9a1b,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.919105,53.170497,On or near COLCHESTER SQUARE,E01018354,Cheshire West and Chester 044D,Unable to prosecute suspect
379a83d76662265d2513099e4a58749958556d39ca72dd931cb06bfced779ca4,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.499936,53.261985,On or near STATION ROAD,E01018714,Cheshire West and Chester 018B,Unable to prosecute suspect
064e49e5c4c2d0bc7e3267166fda411a0dca351a1ab2bc98190cfac0b56380c8,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.236537,53.302476,On or near Parking Area,E01018574,Cheshire East 012C,Investigation complete; no suspect identified
48457338e6f317a30716696a4421af9e2061e1bd30de4e62e3040e4e9f63cf39,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.519944,53.420704,On or near KINGFISHER CLOSE,E01012466,Warrington 005D,Unable to prosecute suspect
f92890989b0d39ca8254f8b27c50b0c9ddcec8842d00d85cdc963ff40e1a03d5,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.132439,53.257361,On or near WHISTON STREET,E01018624,Cheshire East 018C,Unable to prosecute suspect
1cc03a802ce91a3c5ca3937f0dbf5652da720a73ce89741371754f553c457144,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.870975,53.202780,On or near LEAHURST CLOSE,E01018346,Cheshire West and Chester 032B,Unable to prosecute suspect
1658de8d61c30e6b5e10fb634cc56b0061af3ac77105f81fcdae6d7fbee90187,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.912092,53.272839,On or near Supermarket,E01018540,Cheshire West and Chester 010D,Investigation complete; no suspect identified
446b37e19d0075fbfec802c184a6f117a1bf0919f0f4098e5ebec8f665b95c9e,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.627194,53.400764,On or near TWENTY ACRE ROAD,E01012570,Warrington 010F,Investigation complete; no suspect identified
380f8f924232dc758bb643108d8f0caeca4de7580067fd54065a9f0b86ef2bdd,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.736411,53.334270,On or near MORLEY ROAD,E01012428,Halton 012C,Further investigation is not in the public interest
18afa39984de64e7a2733227beb18b5eb9658536d967837818183a0818259678,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.737630,53.361355,On or near ELLIS STREET,E01012441,Halton 007D,Unable to prosecute suspect
8a69eba637cc0bc34b40ecacfebf4b4b4423806ccc3584c5af65944c5b508903,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.131906,53.259518,On or near GREAT KING STREET,E01018622,Cheshire East 018A,Unable to prosecute suspect
2861918b0aa23766b71ff35b6c504b3b392001895e78a711da46cc3a2b63bf16,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.147521,53.349315,On or near WEST PARK AVENUE,E01018662,Cheshire East 002B,Unable to prosecute suspect
fcfb5612bb769cc21f6e369fb54395b59a435fe793df15ffd8e04b74f97f88a7,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.456182,53.083451,On or near CREWE ROAD,E01018513,Cheshire East 044D,Investigation complete; no suspect identified
f5a9dc9a8e78f7f3fbeb4e77105737cbc1a08f76622967320b13286a9ffa0cb3,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.584935,53.412026,On or near BYRON COURT,E01012521,Warrington 008A,Unable to prosecute suspect
540b4a5b92ed46c0ffb9ef7320a6c20e26becc6ee6194d4cdbb3be1edd6c8e59,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.440909,53.095140,On or near Parking Area,E01018464,Cheshire East 039B,Unable to prosecute suspect
8af0c12643a4a12144432f6ea75b50b000e562ebf557188dd07f52be27e865f6,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.584935,53.412026,On or near BYRON COURT,E01012521,Warrington 008A,Unable to prosecute suspect
98d24aa73d7e3d2ed7dbdc6c000679ffd2a93ba0c0749b9de1e583ceb62f316d,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.554319,53.183820,On or near LESLIE ROAD,E01018738,Cheshire West and Chester 040B,Unable to prosecute suspect
b0128e4c34a9fc8855381691bb094fe91d2d302862b8e43aea6df33fdf65a1ec,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.643328,53.410476,On or near HERALDS GREEN,E01012562,Warrington 009B,Unable to prosecute suspect
47e278d0302bc294afcafd94db947007ba2141f2abe077da6f0a69fd3ea134a1,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.531560,53.062903,On or near GERARD DRIVE,E01018452,Cheshire East 050A,Unable to prosecute suspect
6ca141405afdf08350dc2c1011f26dffec95114b329c7208d78b9dbaef40e8ab,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.359871,53.201187,On or near BESSANCOURT,E01018415,Cheshire East 023C,Unable to prosecute suspect
be61829dce3c7f065f9f28bdf6d86211c27ba52bc93d671a8cb13fd247c3f08b,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.534696,53.424756,On or near Sports/Recreation Area,E01012464,Warrington 004D,Unable to prosecute suspect
6d9d4a6fec737b823cba9292a6141829902eca6d232dde36f6fea570740a7675,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.582792,53.391767,On or near Supermarket,E01012480,Warrington 017B,Unable to prosecute suspect
fb7217083e6ab9e6f3834f069dc576b3023b5427f150ae186ea263676e4552f3,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.626255,53.008183,On or near MARLEY GREEN,E01018514,Cheshire East 051E,Unable to prosecute suspect
3c6f296227ebe7b0e91a0a832bca7e2fb8fb3747eb58b05491733e53eb66ea91,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.879475,53.194582,On or near PRINCES AVENUE,E01032931,Cheshire West and Chester 033F,Unable to prosecute suspect
d763938e8bdd3f1d794087c5ddb2480f343aaba5c040f5efcdf73760c9643143,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.925585,53.203959,On or near HILLSIDE ROAD,E01018315,Cheshire West and Chester 031C,Unable to prosecute suspect
315de5af9511122ff63fde63a5fceb0ebb9a373d84ff649dfeb3c9c0a288a608,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.860936,53.186699,On or near KINGSLEY ROAD,E01018321,Cheshire West and Chester 041B,Unable to prosecute suspect
ea7e828015030b252f6e539a2a3e581cb4a843df90df791c15ba1a90ee7a1a3d,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.502865,53.259834,On or near PRINCES AVENUE,E01018717,Cheshire West and Chester 021D,Unable to prosecute suspect
a9e0773fc7578a1ea50bf70279b863573153542a07c0f1692fd8755a4904ea33,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.742652,53.365009,On or near MILTON AVENUE,E01012424,Halton 007C,Unable to prosecute suspect
a2981f0a0caf8ff0cdb5f2101a4c1402a5a0b2beafeffada24e185853618e46b,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.156607,53.266868,On or near SUFFOLK CLOSE,E01018618,Cheshire East 015B,Further investigation is not in the public interest
d56be087702e62ad578a4e26d9a6a4268739a6a56f88b7f0cc7674b9486ab65c,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.886489,53.269670,On or near RICHMOND COURT,E01018550,Cheshire West and Chester 011B,Unable to prosecute suspect
2f59c8a9a1ddd245e1a3de245a0f0be17407dc63dd3d357f11a9e09552b7e024,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.633082,53.269505,On or near AINSWORTH LANE,E01018708,Cheshire West and Chester 003B,Unable to prosecute suspect
062e5311f83fb8b8840b97369adcd6030301b3db290451c22a2e98382772f6fc,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.685614,53.317692,On or near OXMOOR CLOSE,E01012439,Halton 015E,Investigation complete; no suspect identified
afdb99179749e40aa666f1e1ed6d7a2df968a00814a731814680f58e9ffdf072,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.469970,53.093843,On or near GAWSWORTH AVENUE,E01018512,Cheshire East 044C,Unable to prosecute suspect
0f3b7ce64a70cf34fcd51c0fb807919b3255883e135f500171cae421bf148725,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.673346,53.340369,On or near BRIDGEWAY EAST,E01012445,Halton 010E,Unable to prosecute suspect
f7589502c728ddb3101777e031b41a38b908c06d1f6e756409d9e89400eb19d8,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.458811,53.120080,On or near DILLORS CROFT,E01018475,Cheshire East 034D,Investigation complete; no suspect identified
6f7bacf4c38cc26f0b454d0b60f8b7093826611c22669b3b0d83ca5c19230c4b,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.664105,53.321742,On or near SCHOONER CLOSE,E01012438,Halton 014D,Unable to prosecute suspect
b529f6747f47d00d8b4339d7525398f994468d78c36919bd6b5a98a2750fc9d5,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.729772,53.370194,On or near APPLETON VILLAGE,E01012367,Halton 007A,Unable to prosecute suspect
ec6d2b1eb7eb3759c821bb58258fe4a12168f31d3e81c4708442e9ad24e52c1d,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.904117,53.279327,On or near HEATHFIELD ROAD,E01018519,Cheshire West and Chester 007A,Unable to prosecute suspect
178cb9265e5c760d02db174acbebbfea1ccc234e8c4569bc7bd001712188a529,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.153030,53.256113,On or near WARDOUR CLOSE,E01018645,Cheshire East 019B,Unable to prosecute suspect
0bddff8400770678cbcb2c6f1ea4a9e2d3c7cb294d514537ae8e0ce57ef3c936,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.343146,53.286864,On or near MANOR LANE,E01018654,Cheshire East 007G,Unable to prosecute suspect
f9bed60ae7bdfc644dbd3f94ca3dc699b0c96f55a3e3db560de259936885e4ca,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.548893,53.194802,On or near BEXTON AVENUE,E01018744,Cheshire West and Chester 037D,Further investigation is not in the public interest
6ae7ca862126fd8048f5989731318d985e65802cfdf9974fe34aca35895a18fa,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.236537,53.302476,On or near Parking Area,E01018574,Cheshire East 012C,Investigation complete; no suspect identified
5dd7c1b9e7f43158d4331499619f7b765c68f0b0a1961d00c6e881046f1eaeef,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.685299,53.336453,On or near Pedestrian Subway,E01012381,Halton 010A,Unable to prosecute suspect
867cb4459de5a15e1cda7e8d7259cb08495e938b83c02200242a399dffa6f8e1,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.775141,53.349198,On or near COCK LANE ENDS,E01012391,Halton 008B,Unable to prosecute suspect
fef558cdf0e573597d3b4249fc455676b7fade86831dcc26d05066716586894c,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.944878,53.286013,On or near SOUTHFIELD ROAD,E01018549,Cheshire West and Chester 005D,Unable to prosecute suspect
c55ce5d64c38f33b8347b2cf7c1b19cd3fbf70c4e28ba775ccaebabf7c07754f,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.519944,53.420704,On or near KINGFISHER CLOSE,E01012466,Warrington 005D,Unable to prosecute suspect
